ods_type_activite|categorie|commune|siret|Nom|numero_inspection|geores|filtre|date_inspection|code_postal|evaluation|adresse|agrement|lat|lon
Autres|Restauration collective|Béziers|49770163100010|AXE RESTAURATION|22-015012-1|[43.346042, 3.226926]|Restauration collective|2022-03-01T01:00:00+01:00|34500|Satisfaisant|32 avenue Enseigne ALBERTINI|34032004|43.346042|3.226926
Autres|Restauration collective|Paris 20e  Arrondissement|77569575200078|GOSB MULTI ACCUEIL DE BELLEVILLE|22-053551-1|[48.875394, 2.391695]|Restauration collective|2022-07-11T02:00:00+02:00|75020|Satisfaisant|162 RUE DE BELLEVILLE||48.875394|2.391695
Autres|Restaurant|Paris 15e  Arrondissement|81793703000010|LE CAVALIER|23-004544-1|[48.850187, 2.299862]|Restaurant|2023-01-20T01:00:00+01:00|75015|Satisfaisant|53 B AVENUE DE LA MOTTE PICQUET||48.850187|2.299862
Autres|Restauration collective|Paris 9e  Arrondissement|44781860001570|CRECHE MADELEINE|22-011706-1|[48.870804, 2.326952]|Restauration collective|2022-02-17T01:00:00+01:00|75009|Très satisfaisant|12 RUE GODOT DE MAUROY||48.870804|2.326952
Autres|Restaurant|Raismes|91165836700014|CROUSTY FOOD|22-086870-1|[50.391919, 3.478973]|Restaurant|2022-11-07T01:00:00+01:00|59590|Satisfaisant|31 RUE JEAN JAURES||50.391919|3.478973
Autres|Restaurant|Paris 5e  Arrondissement|39206051300018|GRAND HOTEL SAINT MICHEL|22-065347-1|[48.847855, 2.3422359999999998]|Restaurant|2022-08-04T02:00:00+02:00|75005|Satisfaisant|19 RUE CUJAS||48.847855|2.342236
Autres|Restauration collective|Avignon|78413167400045|ASSOCIATION DU LYCEE ST JOSEPH|22-036614-1|[43.945469, 4.810715]|Restauration collective|2022-05-12T02:00:00+02:00|84000|Très satisfaisant|62, rue des Lices||43.945469|4.810715
Autres|Restauration collective|Saint-Pierre-du-Lorouër|38866015100019|ASS FAMILIALE D'AIDE AUX INADAPTES|22-084585-1|[47.805488, 0.52493]|Restauration collective|2022-10-12T02:00:00+02:00|72150|Satisfaisant|RES DU MOULIN DE LA COUR||47.805488|0.52493
Autres|Restaurant|Clermont-Ferrand|48298197400025|CLERMONT FOOD|22-016462-1|[45.761114, 3.1411540000000002]|Restaurant|2022-03-15T01:00:00+01:00|63000|Très satisfaisant|21, rue de l'Eminée||45.761114|3.141154
Autres|Restaurant|Paris 13e  Arrondissement|53217894400015|PHKA - SOUR|22-034257-1|[48.824858, 2.360769]|Restaurant|2022-05-10T02:00:00+02:00|75013|Satisfaisant|101 AVENUE DE CHOISY||48.824858|2.360769
Autres|Restaurant|Braine|50097794700034|PLANET PIZZA EXPRESS|22-066174-1|[49.341639, 3.533585]|Restaurant|2022-08-25T02:00:00+02:00|02220|A améliorer|61 RUE DU MARTROY||49.341639|3.533585
Autres|Restaurant|Saint-Pierre-lès-Elbeuf|90050922500026|BURGER KING|22-033998-1|[49.288831, 1.041939]|Restaurant|2022-05-06T02:00:00+02:00|76320|Très satisfaisant|560 AV DE BONPORT||49.288831|1.041939
Autres|Restauration collective|Guenrouet|21350150500118|COMMUNE DE LECOUSSE|22-056611-1|[47.521643, -1.9485329999999998]|Restauration collective|2022-07-21T02:00:00+02:00|44530|A améliorer|rue des Hauts du Port||47.521643|-1.948533
Autres|Restaurant|Boissy-Saint-Léger|52477166400017|MACADAM PIZZA|22-045340-1|[48.749059, 2.512666]|Restaurant|2022-06-09T02:00:00+02:00|94470|Satisfaisant|45 RUE DE PARIS||48.749059|2.512666
Autres|Restaurant|Digne-les-Bains|89964492600011|PITAYA DIGNE LES BAINS|22-039568-1|[44.092239, 6.232478]|Restaurant|2022-05-25T02:00:00+02:00|04000|Satisfaisant|4 RUE DOCTEUR HONNORAT||44.092239|6.232478
Autres|Restauration collective|Pont-du-Casse|22470001300408|FOYER DEPARTEMENTAL DE L ENFANCE|22-073869-1|[44.231348, 0.685205]|Restauration collective|2022-09-09T02:00:00+02:00|47480|A améliorer|Balade||44.231348|0.685205
Autres|Restaurant|Bruay-la-Buissière|90195041000018|AU COMPTOIR|22-091509-1|[50.494117, 2.587913]|Restaurant|2022-11-08T01:00:00+01:00|62700|Satisfaisant|RUE JEAN JOSEPH ETIENNE LENOIR||50.494117|2.587913
Autres|Restaurant|Coufouleux|41866071800044|PEPITO TRAITEUR|22-057381-1|[43.819703, 1.733343]|Restaurant|2022-07-23T02:00:00+02:00|81800|Satisfaisant|31 RUE DU PIBOL||43.819703|1.733343
Autres|Restaurant|Champigny-sur-Marne|85317587500014|ZITA FOOD|22-105705-1|[48.813795999999996, 2.558216]|Restaurant|2023-01-10T01:00:00+01:00|94500|Satisfaisant|7 PL DE LA RESISTANCE||48.813796|2.558216
Autres|Restauration collective|Cherré-Au|63204104244654|COMPASS GROUP FRANCE 5651N|22-002280-1|[48.169818, 0.6601119999999999]|Restauration collective|2022-02-18T01:00:00+01:00|72400|Satisfaisant|LA BORDERIE|72080004|48.169818|0.6601119999999999
Autres|Restaurant|Paris 12e  Arrondissement|81341481000024|Restaurant Thaï SAWADIE|22-014925-1|[48.835919, 2.396221]|Restaurant|2022-03-01T01:00:00+01:00|75012|Satisfaisant|43 RUE DE WATTIGNIES||48.835919|2.396221
Autres|Restaurant|Vénissieux|40882281500010|LE BON ACCUEIL|22-022433-1|[45.723396, 4.89178]|Restaurant|2022-03-16T01:00:00+01:00|69200|Satisfaisant|2 R FRANCISCO FERRER||45.723396|4.89178
Autres|Restauration collective|Nemours|53208579200010|LA TULIPE DE NEMOURS|22-041023-1|[48.273484, 2.705845]|Restauration collective|2022-05-25T02:00:00+02:00|77140|Satisfaisant|85 RUE DES GUICHETTES||48.273484|2.705845
Autres|Restaurant|Moulins-lès-Metz|79964232700024|LA LUNA|22-073689-1|[49.107472, 6.107448]|Restaurant|2022-08-11T02:00:00+02:00|57160|Satisfaisant|1 CHEMIN DE LA PIE GRIECHE||49.107472|6.107448
Autres|Restaurant|Saint-Jean-du-Falga|89755410100013|L'EMPORTEE|22-010832-1|[43.086305, 1.627921]|Restaurant|2022-10-06T02:00:00+02:00|09100|Satisfaisant|1 FORUM JEAN JAURES||43.086305|1.627921
Autres|Restaurant|Paris 8e  Arrondissement|91245812200013|DELANO|22-065634-1|[48.87013, 2.309885]|Restaurant|2022-08-23T02:00:00+02:00|75008|Très satisfaisant|49 AV FRANKLIN D ROOSEVELT||48.87013|2.309885
Autres|Restaurant|Paris 8e  Arrondissement|89828698400015|OZ STEAKHOUSE|22-065700-1|[48.871743, 2.307939]|Restaurant|2022-08-23T02:00:00+02:00|75008|Satisfaisant|110 RUE LA BOETIE||48.871743|2.307939
Autres|Restauration collective|Le Val-Saint-Père|21500616400028|CANTINE SCOLAIRE COMMUNALE|22-014191-1|[48.663635, -1.373043]|Restauration collective|2022-02-22T01:00:00+01:00|50300|Très satisfaisant|CANTINE SCOLAIRE COMMUNALE||48.663635|-1.373043
Autres|Restaurant|Bohain-en-Vermandois|51535162500014|ERKEN KEBAB|22-022151-1|[49.986415, 3.448939]|Restaurant|2022-03-29T02:00:00+02:00|02110|Satisfaisant|93 Rue Jean Jaures||49.986415|3.448939
Autres|Restaurant|Champeaux|83534179300015|LE NORD MONT|22-065372-1|[48.734652, -1.531477]|Restaurant|2022-08-23T02:00:00+02:00|50530|Très satisfaisant|17 ROUTE DES FALAISES||48.734652|-1.531477
Autres|Restauration collective|Les Arcs|21830004400037|ECOLE PRIMAIRE PUBLIQUE JEAN JAURES|22-057424-1|[43.461019, 6.478505]|Restauration collective|2022-05-31T02:00:00+02:00|83460|Très satisfaisant|ALLEE DES ECOLES|83004004|43.461019|6.478505
Autres|Restauration collective|Morsang-sur-Orge|21910434600016|MAIRIE COMMUNE DE MORSANG SUR ORGE|22-045986-1|[48.649729, 2.348686]|Restauration collective|2022-06-17T02:00:00+02:00|91390|Satisfaisant|40 alllée des pervenches|91434161|48.649729|2.348686
Autres|Restauration collective|Bayeux|77813459300129|LES FOYERS DE CLUNY|22-013410-1|[49.27165, -0.684878]|Restauration collective|2022-02-18T01:00:00+01:00|14400|Satisfaisant|22 RTE DE CAEN||49.27165|-0.684878
Autres|Restaurant|Saint-Sulpice-la-Pointe|90488755100011|COSY CAUSETTE|22-057069-1|[43.774734, 1.685935]|Restaurant|2022-07-22T02:00:00+02:00|81370|Très satisfaisant|19 RUE DE REIMS||43.774734|1.685935
Autres|Restaurant|Paris 9e  Arrondissement|89765368900017|RAVIOLI NORD EST|22-056661-1|[48.872672, 2.343028]|Restaurant|2022-07-21T02:00:00+02:00|75009|Satisfaisant|17 RUE DU FAUBOURG MONTMARTRE||48.872672|2.343028
Autres|Restaurant|Béziers|90009555500018|RAPHAEL BRUNO|22-069567-1|[43.335095, 3.209994]|Restaurant|2022-09-07T02:00:00+02:00|34500|Satisfaisant|9111 RTE DEPART DE SERIGNAN RD 19||43.335095|3.209994
Autres|Restauration collective|Paris 18e  Arrondissement|21750001608723|BAT PETITE ENFANCE|22-048000-1|[48.889821, 2.3269729999999997]|Restauration collective|2022-06-23T02:00:00+02:00|75018|Très satisfaisant|8  PASSAGE GANNERON||48.889821|2.326973
Autres|Restaurant|Gruissan|52144022200029|MOSQUITO COAST|22-059972-1|[43.114097, 3.105268]|Restaurant|2022-07-29T02:00:00+02:00|11430|Satisfaisant|AVENUE DES PLAGES||43.114097|3.105268
Autres|Restauration collective|Villejuif|21940076900523|MINI CRECHE COLLECTIVITE|22-012568-1|[48.790812, 2.3526249999999997]|Restauration collective|2022-02-21T01:00:00+01:00|94800|Satisfaisant|10, avenue des hautes Bruyères||48.790812|2.352625
Autres|Restaurant|Denain|88818733300016|CHEZ YUDDAS|22-057101-1|[50.328558, 3.388046]|Restaurant|2022-07-21T02:00:00+02:00|59220|A améliorer|45 RUE MAINGOVAL||50.328558|3.388046
Autres|Restauration collective|Berd'huis|20006843500151|CC COEUR DU PERCHE|22-056918-1|[48.3733, 0.697591]|Restauration collective|2022-07-22T02:00:00+02:00|61340|Satisfaisant|4, place Eve Hegeons||48.3733|0.697591
Autres|Restauration collective|Mimet|34808659600015|CENTRE DE REEDUCATION PAUL CEZANNE|22-055735-1|[43.422137, 5.516066]|Restauration collective|2022-07-19T02:00:00+02:00|13105|Très satisfaisant|929,Route de Gardanne||43.422137|5.516066
Autres|Restaurant|Aix-en-Provence|75322687700011|LE BISTROT MEJANES|22-072063-1|[43.52439, 5.439656]|Restaurant|2022-09-15T02:00:00+02:00|13090|Très satisfaisant|8 RUE DES ALLUMETTES||43.52439|5.439656
Autres|Restauration collective|Paris 18e  Arrondissement|57210217614285|CUISINE CENTRALE SOGERES|22-057594-1|[48.889965, 2.364244]|Restauration collective|2022-07-26T02:00:00+02:00|75018|Satisfaisant|72 RUE RIQUET|75118010|48.889965|2.364244
Autres|Restaurant|Vezin-le-Coquet|85133616400021|MOREX CUSTOM|22-071076-1|[48.105793, -1.738502]|Restaurant|2022-09-07T02:00:00+02:00|35132|Satisfaisant|11 RUE DU LIEUTENANT COLONEL DUBOIS||48.105793|-1.738502
Autres|Restaurant|Orange|82539582500011|L'ATELIER DES BURGERS|22-086896-1|[44.136553, 4.80827]|Restaurant|2022-10-27T02:00:00+02:00|84100|Satisfaisant|14 RUE SEGOND WEBER||44.136553|4.80827
Autres|Restaurant|Rezé|91526270300019|TOSTE|22-065706-1|[47.16857, -1.53702]|Restaurant|2022-08-10T02:00:00+02:00|44400|Satisfaisant|3 RUE DES SAULES||47.16857|-1.53702
Autres|Restaurant|Saint-Sulpice-la-Pointe|91149739400013|SAS ZA|22-059397-1|[43.77444, 1.685894]|Restaurant|2022-08-01T02:00:00+02:00|81370|Satisfaisant|8 RUE DE REIMS||43.77444|1.685894
Autres|Restaurant|Paris 10e  Arrondissement|79393319300013|DOURAKU|22-063076-1|[48.879897, 2.353714]|Restaurant|2022-08-10T02:00:00+02:00|75010|Satisfaisant|4 RUE DE COMPIEGNE||48.879897|2.353714
Autres|Restaurant|Carcassonne|89912519900013|MBC|22-065766-1|[43.212914, 2.351496]|Restaurant|2022-08-25T02:00:00+02:00|11000|Satisfaisant|19 PL CARNOT||43.212914|2.351496
Autres|Restauration collective|Annecy|38247032600010|SYND COPROPRIETE LES JARDINS D'ARCADIE|22-023195-1|[45.928413, 6.138667]|Restauration collective|2022-04-01T02:00:00+02:00|74940|Satisfaisant|2 RUE DE VENETIE||45.928413|6.138667
Autres|Restauration collective|Paris 19e  Arrondissement|43196860100069|RES MATERNELLE LILAS|22-086429-1|[48.877716, 2.407715]|Restauration collective|2022-10-27T02:00:00+02:00|75019|Satisfaisant|9 AVENUE DE LA PORTE DES LILAS||48.877716|2.407715
Autres|Restaurant|Les Orres|40469387100026|LOU CUGUILLON|22-015694-1|[44.515095, 6.54776]|Restaurant|2022-03-03T01:00:00+01:00|05200|Satisfaisant|LOU CUGUILLOUN||44.515095|6.54776
Autres|Restauration collective|Alençon|26610604600011|CTRE HOSP INTERCOMMUNAL ALENCON MAMERS|22-099488-1|[48.425847, 0.084437]|Restauration collective|2022-12-12T01:00:00+01:00|61014|Satisfaisant|rue Alfred de Musset||48.425847|0.084437
Autres|Restauration collective|Saint-Martial-de-Vitaterne|26170027200014|CENTRE HOSPITALIER DE JONZAC|22-089489-1|[45.459364, -0.437459]|Restauration collective|2022-11-08T01:00:00+01:00|17500|A améliorer|DOMAINE DES FOSSES|17363001|45.459364|-0.437459
Autres|Restaurant|Paris 5e  Arrondissement|79539696900029|LES CAVES DE BOURGOGNE|22-085370-1|[48.839213, 2.349754]|Restaurant|2022-10-25T02:00:00+02:00|75005|Satisfaisant|144 RUE MOUFFETARD||48.839213|2.349754
Autres|Restaurant|Saint-Nazaire|83983082500015|PIZZA KING|22-102765-1|[47.290031, -2.194074]|Restaurant|2022-12-15T01:00:00+01:00|44600|Satisfaisant|9 AVENUE DE PENHOET||47.290031|-2.194074
Autres|Restaurant|Argelès-sur-Mer|81153598800018|LE JARDIN & BARBECUE|22-004770-1|[42.552138, 3.046771]|Restaurant|2022-08-24T02:00:00+02:00|66700|A améliorer|17 RUE DES OEILLETS||42.552138|3.046771
Autres|Restaurant|Paris 8e  Arrondissement|59200655500011|MAISON DE LA TRUFFE|22-047448-1|[48.868959, 2.3246700000000002]|Restaurant|2022-06-21T02:00:00+02:00|75008|Satisfaisant|8 place de la Madeleine||48.868959|2.32467
Autres|Restauration collective|Arzacq-Arraziguet|38764759700013|MAISON DE RETRAITE|23-002951-1|[43.542117, -0.41062499999999996]|Restauration collective|2023-01-16T01:00:00+01:00|64410|Satisfaisant|Route de Samadet||43.542117|-0.4106249999999999
Autres|Restaurant|Paris 8e  Arrondissement|84813907700020|LE KITCHEN BAR & GRILL|22-089061-1|[48.871495, 2.307232]|Restaurant|2022-11-03T01:00:00+01:00|75008|Satisfaisant|44 RUE DE PONTHIEU||48.871495|2.307232
Autres|Restauration collective|Chemillé-en-Anjou|52105905500033|ASSOCIATION E.H.P.A.D VIVRE ENSEMBLE|22-017681-1|[47.280484, -0.7293769999999999]|Restauration collective|2022-02-28T01:00:00+01:00|49120|Très satisfaisant|1 Allée de la Providence|49092005|47.280484|-0.7293769999999999
Autres|Restaurant|Nantes|81373861400029|TATA BOBUN|22-066190-1|[47.270513, -1.520516]|Restaurant|2022-08-25T02:00:00+02:00|44300|Très satisfaisant|14 RUE DES GRANDS PATIS||47.270513|-1.520516
Autres|Restaurant|Jaux|83113010900026|TERRE ET MER|22-085415-1|[49.405568, 2.783239]|Restaurant|2022-10-25T02:00:00+02:00|60880|Satisfaisant|86 RUE DES METIERS||49.405568|2.783239
Autres|Restauration collective|Port-Jérôme-sur-Seine|35217001300028|EXXONMOBIL CHEMICAL FRANCE - RESTAURANT PERSONNEL - PORTE A|22-099399-1|[49.488457, 0.564701]|Restauration collective|2022-12-08T01:00:00+01:00|76330|Satisfaisant|52 RUE PRESIDENT KENNEDY||49.488457|0.564701
Autres|Restaurant|Fort-de-France|84995171000011|BUN DANI|22-045363-1|[14.6043, -61.080604]|Restaurant|2022-06-16T02:00:00+02:00|97200|Satisfaisant|BD DE LA MARNE||14.6043|-61.080604
Autres|Restauration collective|Le Meux|47841771000058|CHANEL PARFUMS BEAUTE|22-030249-1|[49.364752, 2.73881]|Restauration collective|2022-03-28T02:00:00+02:00|60880|Très satisfaisant|rue bois barbier||49.364752|2.73881
Autres|Restaurant|Paris 14e  Arrondissement|83094057300017|CHEZ JOY|22-068098-1|[48.83579, 2.324845]|Restaurant|2022-09-01T02:00:00+02:00|75014|Satisfaisant|84 RUE DAGUERRE||48.83579|2.324845
Autres|Restaurant|Paris 17e  Arrondissement|48067431600017|LA PALMERAIE|22-033003-1|[48.891132, 2.319503]|Restaurant|2022-05-05T02:00:00+02:00|75017|Satisfaisant|150 AVENUE DE CLICHY||48.891132|2.319503
Autres|Restauration collective|Biguglia|40111105900028|COMITE GESTION DES CENTRES DE VACANCES|22-066063-1|[42.62797, 9.469757]|Restauration collective|2022-08-17T02:00:00+02:00|20620|Satisfaisant|LIDO DE LA MARANA||42.62797|9.469757
Autres|Restauration collective|Paris 15e  Arrondissement|41518327600039|RIE SEINE CEVENNES|22-101104-1|[48.844362, 2.276119]|Restauration collective|2022-12-15T01:00:00+01:00|75015|Satisfaisant|2 rue des Cévennes||48.844362|2.276119
Autres|Restauration collective|Paris 11e  Arrondissement|77567089600056|C.A.T. BASTILLE - LA COUR DU FAUBOURG|22-047665-1|[48.85262, 2.37168]|Restauration collective|2022-06-21T02:00:00+02:00|75011|Satisfaisant|29 RUE DU FBG SAINT ANTOINE||48.85262|2.37168
Autres|Restaurant|Bron|47787516500011|CHINA EXUPERY|23-002604-1|[45.725698, 4.914369]|Restaurant|2023-01-10T01:00:00+01:00|69500|Très satisfaisant|193 Avenue Saint-Exupéry,||45.725698|4.914369
Autres|Restaurant|Bayeux|32125106800011|MA NORMANDIE|22-012701-1|[49.279207, -0.707869]|Restaurant|2022-02-16T01:00:00+01:00|14400|Satisfaisant|41 Place  SAINT PATRICE||49.279207|-0.707869
Autres|Restauration collective|Le Perreux-sur-Marne|22940028800580|CRECHE COLLECTIVE DEPARTEMENTALE|23-008132-1|[48.837365, 2.5003349999999998]|Restauration collective|2023-02-07T01:00:00+01:00|94170|Très satisfaisant|45 AVENUE GABRIEL PERI||48.837365|2.500335
Autres|Restaurant|Verdun|49813859300013|CHEZ MAMIE|22-012513-1|[49.163629, 5.395092]|Restaurant|2022-02-21T01:00:00+01:00|55100|Satisfaisant|52, ave de la 42ème division||49.163629|5.395092
Autres|Restaurant|Paris 3e  Arrondissement|83924734300016|MATCHA|22-024157-1|[48.864887, 2.356882]|Restaurant|2022-04-01T02:00:00+02:00|75003|Très satisfaisant|7 RUE VOLTA||48.864887|2.356882
Autres|Restaurant|Paris 10e  Arrondissement|91213269300017|MARIA BELZA|22-056839-1|[48.872822, 2.364638]|Restaurant|2022-07-21T02:00:00+02:00|75010|Très satisfaisant|90 QUAI DE JEMMAPES||48.872822|2.364638
Autres|Restauration collective|Lucé|77572909800050|ASCO SAS|22-105792-1|[48.431235, 1.4579010000000001]|Restauration collective|2023-01-12T01:00:00+01:00|28110|Satisfaisant|53 RUE DE LA BEAUCE||48.431235|1.457901
Autres|Restauration collective|Douvres-la-Délivrande|78072835800034|OGEC ECOLE ET LYCEES CATHOLIQUES DOUVRES|22-026168-1|[49.29632, -0.37485399999999997]|Restauration collective|2022-04-05T02:00:00+02:00|14440|Satisfaisant|20 AVENUE DE LA BASILIQUE||49.29632|-0.3748539999999999
Autres|Restaurant|Cayenne|39257238400015|PYRAMIDES|22-059112-1|[4.937698, -52.333922]|Restaurant|2022-07-26T02:00:00+02:00|97300|Satisfaisant|7  RUE MALOUET||4.937698|-52.333922
Autres|Restauration collective|Chauray|21790081000037|ECOLE ELEMENTAIRE SAINT-EXUPERY|22-092973-1|[46.357473, -0.38437299999999996]|Restauration collective|2022-11-15T01:00:00+01:00|79180|Satisfaisant|151 boulevard des Arandelles|79081003|46.357473|-0.3843729999999999
Autres|Restaurant|Saint-Cyprien|88221906600017|LE SUN|22-004667-1|[42.629331, 3.031684]|Restaurant|2022-08-23T02:00:00+02:00|66750|Satisfaisant|4 BD MAILLOL||42.629331|3.031684
Autres|Restauration collective|Rosans|77572333100051|GUIDES ET SCOUTS D'EUROPE|22-057149-1|[44.393575, 5.447551]|Restauration collective|2022-07-22T02:00:00+02:00|05150|Satisfaisant|BAUDON||44.393575|5.447551
Autres|Restaurant|Huos|53402212400018|MORENO VICENTA|22-066134-1|[43.074029, 0.600764]|Restaurant|2022-08-25T02:00:00+02:00|31210|Satisfaisant|10 RUE DU BAZERT||43.074029|0.600764
Autres|Restauration collective|Soubès|24340049600010|EHPAD MAISON DE RETRAITE LA ROUVIERE|22-043337-1|[43.766939, 3.353139]|Restauration collective|2022-06-10T02:00:00+02:00|34700|A améliorer|La Rouvière|34304001|43.766939|3.353139
Autres|Restaurant|Paris 4e  Arrondissement|83243903800015|MATCHA HC|22-104446-1|[48.857178, 2.354894]|Restaurant|2022-12-13T01:00:00+01:00|75004|Satisfaisant|11 RUE DE LA VERRERIE||48.857178|2.354894
Autres|Restaurant|Lambersart|89366760000017|RESTAURANT ATAYA|22-065446-1|[50.640615, 3.027071]|Restaurant|2022-08-24T02:00:00+02:00|59130|Satisfaisant|34 PL DU DOCTEUR MARTIN||50.640615|3.027071
Autres|Restaurant|Paris 12e  Arrondissement|82071089500013|LA FERIA|22-043907-1|[48.843808, 2.388245]|Restaurant|2022-06-08T02:00:00+02:00|75012|Satisfaisant|25 RUE MONTGALLET||48.843808|2.388245
Autres|Restaurant|Linars|85340775700014|PIZZERIA LA LINARSAISE|22-004361-1|[45.655279, 0.084018]|Restaurant|2022-11-24T01:00:00+01:00|16730|Satisfaisant|13 RUE DES BOISDONS||45.655279|0.084018
Autres|Restaurant|Paris 15e  Arrondissement|82933881300019|INDIAN SWAD|22-051015-1|[48.832492, 2.2974]|Restaurant|2022-06-29T02:00:00+02:00|75015|Satisfaisant|50 RUE DE DANTZIG||48.832492|2.2974
Autres|Restaurant|Bandraboua|P00030000001|ABDOU ASSANI|22-012876-1|[-12.735141, 45.139055]|Restaurant|2022-07-25T02:00:00+02:00|97650|Satisfaisant|ROUTE NATIONALE||-12.735141|45.139055
Autres|Restaurant|Saint-Andéol-de-Vals|91220253800019|COMPTOIR DU SANDRON|22-056844-1|[44.690679, 4.401058]|Restaurant|2022-07-13T02:00:00+02:00|07600|Satisfaisant|350 RTE D'AUBENAS||44.690679|4.401058
Autres|Restauration collective|Paris 12e  Arrondissement|26750045200243|HOPITAL TROUSSEAU|22-063222-1|[48.842745, 2.405356]|Restauration collective|2022-08-11T02:00:00+02:00|75012|Satisfaisant|26 AVENUE DU DOCTEUR ARNOLD NETTER||48.842745|2.405356
Autres|Restauration collective|Engenville|77568202400937|SCOUTS ET GUIDES DE FRANCE|22-065806-1|[48.227233, 2.233785]|Restauration collective|2022-08-23T02:00:00+02:00|45300|Très satisfaisant|2 rue de Lolainville||48.227233|2.233785
Autres|Restauration collective|Paris 12e  Arrondissement|26750045200243|HOPITAL TROUSSEAU|22-063193-1|[48.842745, 2.405356]|Restauration collective|2022-08-10T02:00:00+02:00|75012|Satisfaisant|26, av du Dr Arnold Netter||48.842745|2.405356
Autres|Restaurant|Aubière|90147611900010|LE MARCHE 2 VERO|22-057482-1|[45.589133, 3.76128]|Restaurant|2022-07-07T02:00:00+02:00|63170|Satisfaisant|4 RUE DE PERIGNAT||45.589133|3.76128
